id,host_response_rate,host_is_superhost,host_listings_count,host_identity_verified,street,neighbourhood,latitude,longitude,PropertyType,RoomType,accommodates,bathrooms,bedrooms,beds,bed_type,price,guests_included,extra_people,minimum_nights,has_availability
19980048,,0,1,1,"New York, NY, United States",Brooklyn,40.73275,-74.006,Apartment,Entire home/apt,3,1,1,1,Real Bed,350,1,50,2,1
19980277,,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.69401,-73.973,Apartment,Private room,2,1,1,1,Real Bed,62,1,0,2,1
19980512,1,0,1,1,"New York, NY, United States",Manhattan,40.72795,-73.9831,Apartment,Entire home/apt,3,1,2,1,Real Bed,110,1,0,3,1
19981092,,0,1,0,"New York, NY, United States",Manhattan,40.85263,-73.9352,Condominium,Private room,2,1,1,1,Real Bed,80,1,25,1,1
19981294,,0,1,0,"New York, NY, United States",Manhattan,40.74023,-73.97847,Apartment,Private room,2,1,1,1,Real Bed,120,1,0,1,1
19981584,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.67295,-73.95646,Apartment,Private room,2,1,1,1,Real Bed,57,2,25,1,1
19981877,1,0,4,0,"New York, NY, United States",Brooklyn,40.80266,-73.93904,Apartment,Private room,1,2,1,1,Real Bed,44,1,0,30,1
19983575,1,0,4,0,"New York, NY, United States",Manhattan,40.80257,-73.93987,Apartment,Private room,1,2,1,1,Real Bed,46,1,0,30,1
19984134,1,0,15,0,"Queens, NY, United States",Manhattan,40.76112,-73.82327,Condominium,Entire home/apt,2,1,1,1,Real Bed,140,2,25,30,1
19984925,1,0,4,0,"New York, NY, United States",Brooklyn,40.80356,-73.94034,Apartment,Private room,1,2,1,1,Real Bed,41,1,0,30,1
19985199,0.85,0,26,1,"Brooklyn, NY, United States",Manhattan,40.68507,-73.91329,Apartment,Private room,2,1,1,1,Real Bed,35,2,15,2,1
19993470,0.8,0,1,1,"New York, NY, United States",Manhattan,40.73,-73.99253,Loft,Entire home/apt,2,1,1,2,Real Bed,137,1,0,14,1
19994533,,0,1,1,"New York, NY, United States",Brooklyn,40.7248,-73.98774,Apartment,Entire home/apt,2,1,1,1,Real Bed,150,1,15,5,1
19996712,1,0,2,1,"Brooklyn, NY, United States",Manhattan,40.6758,-73.9415,Townhouse,Private room,1,1,1,1,Real Bed,80,1,0,5,1
19996830,1,0,2,0,"Brooklyn, NY, United States",Manhattan,40.66225,-73.95894,Apartment,Private room,1,1,1,1,Real Bed,33,1,20,10,1
19997686,,0,1,0,"Brooklyn, NY, United States",Manhattan,40.72612,-73.95419,Apartment,Private room,2,1,1,1,Real Bed,65,1,0,1,1
19998416,,0,2,1,"Brooklyn, NY, United States",Manhattan,40.67513,-73.95714,Apartment,Private room,2,1,1,1,Real Bed,55,1,0,2,1
19998620,,0,1,1,"Queens, NY, United States",Brooklyn,40.75553,-73.83307,Apartment,Entire home/apt,2,1,1,1,Real Bed,39,1,0,1,1
19998689,,0,1,1,"Queens, NY, United States",Manhattan,40.75705,-73.91459,Apartment,Private room,2,1,1,1,Real Bed,150,16,0,2,1
19999906,1,1,5,0,"Brooklyn, NY, United States",Brooklyn,40.69627,-73.92265,Apartment,Private room,1,2,1,1,Real Bed,50,1,0,3,1
20000260,1,1,2,0,"Brooklyn, NY, United States",Brooklyn,40.65507,-73.96094,Apartment,Entire home/apt,5,1,2,3,Real Bed,130,4,15,3,1
20000290,1,1,1,0,"Brooklyn, NY, United States",Brooklyn,40.64063,-73.96348,Apartment,Entire home/apt,6,2,3,3,Real Bed,200,4,20,4,1
20000421,,0,2,1,"New York, NY, United States",Manhattan,40.80895,-73.95266,Apartment,Private room,2,1,1,1,Real Bed,45,1,20,3,1
20000820,1,0,1,1,"Brooklyn, NY, United States",Manhattan,40.69613,-73.90768,Apartment,Private room,2,1,1,1,Real Bed,66,1,20,1,1
20001157,0.95,0,10,0,"Brooklyn, NY, United States",Manhattan,40.67077,-73.93618,Townhouse,Entire home/apt,16,4,4,22,Real Bed,399,14,15,4,1
20002262,,0,1,0,"New York, NY, United States",Manhattan,40.72384,-73.98407,Apartment,Private room,2,1,1,1,Real Bed,90,1,0,5,1
20004647,0.78,0,2,0,"New York, NY, United States",Manhattan,40.85801,-73.93113,Apartment,Private room,2,1,1,1,Pull-out Sofa,33,1,30,1,1
20005568,,0,1,1,"New York, NY, United States",Manhattan,40.82952,-73.95064,Apartment,Private room,3,1,1,2,Real Bed,75,2,10,4,1
20007899,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.69639,-73.9343,Apartment,Entire home/apt,2,1,1,1,Real Bed,120,1,0,4,1
20008527,1,0,4,0,"New York, NY, United States",Brooklyn,40.80305,-73.9403,Apartment,Private room,1,2,1,1,Real Bed,51,1,0,30,1
20009122,1,0,3,1,"New York, NY, United States",Brooklyn,40.76764,-73.98468,Apartment,Private room,1,1,1,1,Real Bed,130,1,25,2,1
20010930,,0,1,1,"Queens, NY, United States",Manhattan,40.70792,-73.89808,Apartment,Entire home/apt,3,1,1,1,Real Bed,90,1,0,4,1
20011434,,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.71088,-73.95099,Apartment,Private room,1,1,1,1,Real Bed,100,1,0,1,1
20012263,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.6839,-73.94452,Apartment,Private room,2,1,1,1,Real Bed,85,1,0,3,1
20013531,1,1,5,0,"Brooklyn, NY, United States",Manhattan,40.69682,-73.92318,Apartment,Private room,2,2,1,1,Real Bed,60,1,10,3,1
20014141,,0,1,0,"New York, NY, United States",Brooklyn,40.79271,-73.97272,Apartment,Entire home/apt,2,1,1,1,Real Bed,170,1,0,7,1
20014534,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.71385,-73.93739,Apartment,Private room,2,1,1,1,Real Bed,45,1,0,3,1
20014879,1,0,0,1,"New York, NY, United States",Manhattan,40.86372,-73.92789,Apartment,Private room,2,1,1,1,Real Bed,70,1,0,1,1
20014895,,0,1,1,"New York, NY, United States",Manhattan,40.72338,-73.98293,Apartment,Entire home/apt,2,1,1,1,Real Bed,198,1,0,7,1
20015002,,0,1,0,"Brooklyn, NY, United States",Manhattan,40.70447,-73.91559,Apartment,Private room,2,1,1,1,Real Bed,87,1,0,2,1
20015668,,0,1,0,"New York, NY, United States",Brooklyn,40.82755,-73.945,Apartment,Entire home/apt,2,1,1,1,Real Bed,80,1,0,1,1
20016469,,0,2,1,"New York, NY, United States",Queens,40.72008,-73.99612,Apartment,Private room,2,1,1,1,Real Bed,95,1,0,3,1
20016975,,0,0,1,"New York, NY, United States",Manhattan,40.75685,-73.96388,Apartment,Entire home/apt,3,1,1,1,Real Bed,210,1,0,2,1
20017161,1,0,1,1,"Brooklyn, NY, United States",Manhattan,40.65985,-73.96169,Apartment,Entire home/apt,2,1,1,1,Real Bed,69,1,25,3,1
20017636,,0,1,1,"New York, NY, United States",Manhattan,40.71692,-73.98321,Apartment,Entire home/apt,2,1,1,1,Real Bed,90,1,0,26,1
20018667,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.68336,-73.93578,Apartment,Entire home/apt,2,1,1,1,Real Bed,80,2,20,2,1
20028846,1,0,1,0,"New York, NY, United States",Manhattan,40.73726,-73.9928,Apartment,Entire home/apt,5,1,2,2,Real Bed,230,2,15,5,1
20028865,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.69851,-73.9266,Apartment,Private room,1,1.5,1,1,Real Bed,65,1,0,20,1
20029021,,0,1,0,"Brooklyn, NY, United States",Manhattan,40.69361,-73.94383,Loft,Entire home/apt,4,1,1,3,Real Bed,149,1,0,3,1
20029501,,0,1,0,"New York, NY, United States",Queens,40.76989,-73.94961,Apartment,Private room,1,1,1,1,Real Bed,53,1,0,12,1
20030489,,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.69951,-73.98511,Apartment,Private room,2,1,1,1,Airbed,245,1,0,3,1
20031317,,0,1,0,"New York, NY, United States",Manhattan,40.80389,-73.95443,Apartment,Entire home/apt,2,1,1,1,Real Bed,113,1,0,5,1
20031768,,0,1,0,"Queens, NY, United States",Manhattan,40.75955,-73.9336,Apartment,Private room,2,1,1,1,Real Bed,56,1,0,2,1
20031965,1,0,2,0,"Queens, NY, United States",Brooklyn,40.73386,-73.85202,House,Entire home/apt,13,2,4,8,Real Bed,268,8,10,3,1
20032886,,0,2,0,"Brooklyn, NY, United States",Queens,40.70266,-73.92153,Apartment,Private room,2,1,1,1,Real Bed,75,1,0,12,1
20033157,1,0,2,1,"New York, NY, United States",Manhattan,40.75734,-73.96429,Apartment,Private room,1,1,1,1,Real Bed,82,1,0,15,1
20033434,,0,2,0,"Brooklyn, NY, United States",Brooklyn,40.68895,-73.96902,Apartment,Private room,2,1,1,1,Real Bed,65,1,25,1,1
20033770,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.73129,-73.95845,Apartment,Entire home/apt,1,1,1,1,Real Bed,71,1,50,7,1
20034180,0.7,0,4,0,"Brooklyn, NY, United States",Queens,40.64351,-73.91406,Apartment,Private room,2,1,1,1,Real Bed,89,1,30,1,1
20034806,,0,1,0,"Brooklyn, NY, United States",Manhattan,40.71558,-73.96171,Condominium,Private room,1,2,3,1,Real Bed,50,1,40,1,1
20035466,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.67619,-73.9532,Apartment,Entire home/apt,3,1,1,1,Real Bed,100,1,0,5,1
20035612,,0,1,1,"New York, NY, United States",Manhattan,40.81254,-73.94204,Apartment,Private room,1,1,1,1,Real Bed,55,1,0,3,1
20035842,,0,2,0,"New York, NY, United States",Manhattan,40.71138,-73.99635,Apartment,Private room,1,1,1,1,Real Bed,35,1,20,1,1
20044802,0.7,0,4,0,"Brooklyn, NY, United States",Brooklyn,40.64138,-73.91488,Apartment,Private room,2,1,1,1,Real Bed,75,1,30,1,1
20045444,,0,2,0,"New York, NY, United States",Manhattan,40.85497,-73.93469,Apartment,Entire home/apt,5,1,2,2,Real Bed,99,1,10,3,1
20045641,,0,1,0,"Brooklyn, NY, United States",Manhattan,40.71042,-73.94744,Apartment,Private room,1,1,1,1,Real Bed,80,1,0,25,1
20048459,,0,2,1,"Brooklyn, NY, United States",Manhattan,40.69416,-73.95117,Apartment,Private room,2,1.5,1,1,Real Bed,50,1,10,1,1
20048909,,0,1,0,"New York, NY, United States",Manhattan,40.73848,-74.00503,Apartment,Entire home/apt,4,1,1,2,Real Bed,250,2,25,5,1
20049161,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.71862,-73.94579,Loft,Private room,2,1,1,1,Real Bed,100,1,0,5,1
20051059,,0,1,1,"New York, NY, United States",Manhattan,40.72775,-73.98253,Apartment,Private room,1,1,1,1,Real Bed,65,1,0,2,1
20051114,,0,1,1,"New York, NY, United States",Manhattan,40.78284,-73.97203,Apartment,Entire home/apt,3,1,1,1,Real Bed,175,2,20,1,1
20052107,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.65558,-73.956,Apartment,Entire home/apt,3,1,1,2,Real Bed,90,2,25,2,1
20054293,,0,1,1,"Queens, NY, United States",Manhattan,40.76024,-73.94091,House,Private room,2,2,1,2,Real Bed,61,2,25,3,1
20054400,,0,1,1,"New York, NY, United States",Manhattan,40.66953,-73.9493,Apartment,Entire home/apt,4,1,1,3,Real Bed,150,1,0,2,1
20055311,0.7,0,1,1,"Staten Island, NY, United States",Manhattan,40.63471,-74.10942,Apartment,Entire home/apt,1,1,1,1,Real Bed,75,1,25,1,1
20055581,,0,8,1,"New York, NY, United States",Manhattan,40.75211,-73.99228,Resort,Private room,4,1,1,2,Real Bed,500,1,0,1,1
20055786,,0,1,0,"Queens, NY, United States",Manhattan,40.7355,-73.88131,Apartment,Entire home/apt,3,1,1,3,Real Bed,115,1,0,7,1
20055944,,0,1,1,"New York, NY, United States",Manhattan,40.72962,-73.98449,Apartment,Private room,2,1,1,1,Real Bed,150,1,25,1,1
20056328,,0,1,1,"New York, NY, United States",Manhattan,40.76494,-73.98467,Apartment,Private room,4,1,1,2,Real Bed,160,2,25,2,1
20056579,,0,1,0,"New York, NY, United States",Brooklyn,40.73001,-73.98411,Apartment,Entire home/apt,1,1,1,1,Real Bed,230,1,0,5,1
20056846,,0,1,1,"Queens, NY, United States",Queens,40.7701,-73.9297,Apartment,Entire home/apt,3,1,1,1,Real Bed,120,1,0,2,1
20066576,,0,1,0,"New York, NY, United States",Brooklyn,40.7191,-73.98431,Apartment,Entire home/apt,3,1,1,1,Real Bed,140,1,0,3,1
20067361,0,0,1,1,"Brooklyn, NY, United States",Manhattan,40.69545,-73.94829,Apartment,Private room,1,1,1,1,Real Bed,50,1,0,7,1
20070087,,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.69512,-73.95111,Apartment,Private room,2,1,1,1,Real Bed,40,1,0,1,1
20071750,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.69983,-73.92814,Apartment,Entire home/apt,4,1.5,1,1,Real Bed,154,2,10,3,1
20071791,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.73768,-73.95741,Apartment,Private room,2,2,4,1,Real Bed,63,1,25,7,1
20073605,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.71181,-73.95235,Apartment,Private room,2,1,1,1,Real Bed,125,1,0,2,1
20073965,,0,1,1,"New York, NY, United States",Brooklyn,40.77699,-73.9524,Apartment,Entire home/apt,2,1,1,1,Real Bed,265,1,0,1,1
20074223,,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.70694,-73.94511,Apartment,Private room,2,1,1,1,Real Bed,65,1,0,2,1
20075554,0.95,0,10,0,"Brooklyn, NY, United States",Brooklyn,40.66888,-73.93638,Townhouse,Entire home/apt,10,2,2,10,Real Bed,199,7,30,3,1
20075580,,0,2,1,"New York , NY, United States",Brooklyn,40.71395,-73.83186,Other,Private room,1,1,1,1,Real Bed,45,1,0,1,1
20076056,,0,1,1,"New York, NY, United States",Manhattan,40.7811,-73.95003,Apartment,Private room,2,1.5,1,1,Real Bed,69,1,0,20,1
20084595,,0,1,1,"New York, NY, United States",Brooklyn,40.7886,-73.97088,Apartment,Entire home/apt,1,1,1,1,Real Bed,82,1,0,7,1
20085006,0.93,0,7,0,"Brooklyn, NY, United States",Brooklyn,40.67296,-73.87435,House,Entire home/apt,6,1,1,2,Real Bed,249,1,100,1,1
20085460,,0,2,1,"New York, NY, United States",Manhattan,40.807,-73.96452,Apartment,Entire home/apt,6,1,2,3,Real Bed,220,4,10,2,1
20085462,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.67229,-73.94282,Apartment,Entire home/apt,2,1,1,1,Real Bed,95,1,0,5,1
20085472,0.6,0,1,0,"Brooklyn, NY, United States",Bronx,40.70252,-73.91447,Apartment,Private room,1,1,1,1,Real Bed,34,1,20,3,1
20087455,,0,2,0,"New York, NY, United States",Brooklyn,40.78958,-73.93792,Apartment,Private room,2,1,1,1,Real Bed,85,1,0,1,1
20089471,,0,1,1,"New York, NY, United States",Manhattan,40.71674,-73.99079,Apartment,Private room,1,1,1,1,Real Bed,58,1,0,3,1
20091705,0.46,0,31,1,"New York, NY, United States",Manhattan,40.7647,-73.99391,Apartment,Entire home/apt,5,1,2,2,Real Bed,200,1,0,30,1
20091873,,0,1,1,"New York, NY, United States",Brooklyn,40.73409,-73.98703,Apartment,Entire home/apt,2,1,1,1,Real Bed,125,1,0,3,1
20092369,,0,1,1,"Ridgewood, NY, United States",Brooklyn,40.7002,-73.90596,Apartment,Private room,1,1,1,1,Real Bed,60,1,15,2,1
20092821,,0,1,1,"New York, NY, United States",Queens,40.71479,-73.99971,Apartment,Private room,2,1,1,1,Real Bed,88,1,30,1,1
20096504,1,0,1,0,"New York, NY, United States",Brooklyn,40.82624,-73.93925,Condominium,Private room,2,1,1,1,Real Bed,100,1,0,3,1
20103452,,0,1,0,"New York, NY, United States",Queens,40.77042,-73.94918,Apartment,Entire home/apt,2,1,1,1,Real Bed,122,1,0,1,1
20111316,1,0,1,1,"Brooklyn , NY, United States",Brooklyn,40.68121,-73.94471,Apartment,Private room,2,1,1,1,Real Bed,50,2,40,2,1
20112687,,0,1,0,"Brooklyn, NY, United States",Queens,40.69521,-73.90959,Apartment,Private room,1,1,1,1,Real Bed,50,1,0,7,1
20118160,1,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.59449,-73.95166,Apartment,Private room,2,1,1,1,Real Bed,53,1,37,2,1
20118387,,0,1,1,"Brooklyn, NY, United States",Queens,40.7005,-73.92554,Apartment,Entire home/apt,4,1,2,2,Real Bed,150,1,0,3,1
20119459,0.86,0,3,0,"New York, NY, United States",Brooklyn,40.71375,-73.98988,Apartment,Private room,1,1,1,1,Real Bed,75,1,60,5,1
20120690,1,0,1,1,"Brooklyn, NY, United States",Manhattan,40.7188,-73.94283,Apartment,Entire home/apt,5,1,2,2,Real Bed,250,1,0,7,1
20120739,,0,2,0,"New York, NY, United States",Manhattan,40.8555,-73.93517,Apartment,Private room,2,1,1,1,Real Bed,98,1,5,3,1
20120848,1,0,2,1,"New York, NY, United States",Queens,40.73734,-73.98565,Apartment,Entire home/apt,2,1,1,1,Real Bed,99,1,0,3,1
20120907,1,0,1,1,"Queens, NY, United States",Manhattan,40.77133,-73.92119,Apartment,Entire home/apt,4,1,1,1,Real Bed,120,4,20,3,1
20121617,,0,1,1,"Brooklyn, NY, United States",Queens,40.6495,-73.9643,Apartment,Private room,2,1,1,1,Real Bed,60,1,15,2,1
20121957,,0,1,1,"Queens, NY, United States",Manhattan,40.77401,-73.80169,House,Private room,2,1,1,1,Real Bed,89,1,10,1,1
20125262,,0,1,0,"Brooklyn , NY, United States",Manhattan,40.72646,-73.95598,Other,Entire home/apt,3,1,1,1,Real Bed,150,1,0,1,1
20133862,1,0,149,1,"New York, NY, United States",Manhattan,40.74119,-73.99941,Serviced apartment,Entire home/apt,2,1,1,1,Real Bed,169,1,0,30,1
20134321,1,0,1,1,"Brooklyn, NY, United States",Manhattan,40.71759,-73.96641,Apartment,Entire home/apt,3,1,1,1,Real Bed,150,1,0,4,1
20134851,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.70543,-73.92306,Loft,Entire home/apt,3,1,1,1,Real Bed,165,1,0,4,1
20135026,,0,2,1,"New York, NY, United States",Brooklyn,40.79957,-73.96989,Apartment,Private room,1,1,1,1,Real Bed,72,1,15,3,1
20135361,1,1,2,1,"Brooklyn, NY, United States",Brooklyn,40.69201,-73.98713,Apartment,Entire home/apt,4,2,2,2,Real Bed,275,4,0,3,1
20136121,0.8,0,1,0,"Staten Island, NY, United States",Manhattan,40.57294,-74.09615,House,Entire home/apt,5,1,1,3,Real Bed,90,3,10,4,1
20136828,1,0,1,0,"Staten Island, NY, United States",Brooklyn,40.57509,-74.09606,House,Entire home/apt,6,1,2,4,Real Bed,105,3,15,4,1
20136870,1,0,25,1,"New York, NY, United States",Manhattan,40.77548,-73.98965,Apartment,Entire home/apt,5,1,1,1,Real Bed,190,1,0,30,1
20137347,,0,1,0,"New York, NY, United States",Manhattan,40.79815,-73.93475,Apartment,Entire home/apt,2,1,1,1,Real Bed,82,1,0,2,1
20137576,0,0,1,0,"Brooklyn, NY, United States",Manhattan,40.70149,-73.98091,Apartment,Private room,1,1,1,1,Real Bed,69,1,0,5,1
20137618,,0,2,1,"New York, NY, United States",Brooklyn,40.72717,-73.98064,Apartment,Private room,2,1,1,1,Real Bed,99,2,50,3,1
20137770,,0,1,0,"Brooklyn, NY, United States",Manhattan,40.69591,-73.98335,Apartment,Private room,1,1,1,1,Real Bed,58,1,0,5,1
20139611,0.9,1,3,1,"Brooklyn, NY, United States",Manhattan,40.57717,-73.9608,Apartment,Private room,4,1,1,4,Real Bed,95,1,75,1,1
20145152,,0,1,1,"Brooklyn, NY, United States",Queens,40.70829,-73.95682,Other,Entire home/apt,1,1,1,1,Real Bed,90,2,20,1,1
20147537,,0,2,0,"New York, NY, United States",Manhattan,40.79104,-73.93805,Apartment,Private room,2,1,1,1,Real Bed,75,1,0,1,1
20147628,1,1,2,1,"Brooklyn, NY, United States",Manhattan,40.65783,-73.98236,Apartment,Entire home/apt,4,1,3,3,Real Bed,150,3,75,2,1
20147886,0.75,0,2,0,"Brooklyn, NY, United States",Manhattan,40.6368,-73.96857,Apartment,Private room,2,1,1,1,Real Bed,35,1,0,1,1
20148004,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.68705,-73.92606,Apartment,Private room,2,1,1,1,Real Bed,45,1,20,5,1
20148331,,0,1,1,"Staten Island, NY, United States",Brooklyn,40.55182,-74.14439,House,Entire home/apt,7,2.5,3,5,Real Bed,150,5,20,3,1
20148616,1,0,25,1,"New York, NY, United States",Brooklyn,40.77104,-73.98522,Apartment,Entire home/apt,5,1,1,1,Real Bed,190,1,0,30,1
20149300,0.95,0,10,0,"Brooklyn, NY, United States",Manhattan,40.66955,-73.93576,Townhouse,Entire home/apt,12,2,2,12,Real Bed,199,8,20,4,1
20149903,0.5,0,1,0,"Queens, NY, United States",Brooklyn,40.70723,-73.72948,House,Private room,4,3,2,2,Real Bed,75,1,25,1,1
20150588,,0,1,0,"Queens, NY, United States",Queens,40.75398,-73.90083,Apartment,Private room,2,1,1,1,Real Bed,40,1,0,10,1
20150770,,1,4,0,"New York, NY, United States",Manhattan,40.80524,-73.95254,Townhouse,Private room,2,1,1,1,Real Bed,99,1,25,2,1
20150874,,0,1,0,"Brooklyn, NY, United States",Manhattan,40.69711,-73.91519,Apartment,Private room,1,1,1,1,Real Bed,75,2,20,2,1
20152264,,0,1,1,"Brooklyn , NY, United States",Manhattan,40.6831,-73.99945,Apartment,Entire home/apt,5,2,2,3,Real Bed,180,4,40,4,1
20152950,,0,3,0,"Brooklyn, NY, United States",Manhattan,40.70609,-73.92828,Apartment,Private room,2,2,1,1,Real Bed,91,1,25,1,1
20153102,0.7,0,3,0,"Brooklyn, NY, United States",Queens,40.70754,-73.95291,Loft,Private room,1,1.5,1,1,Real Bed,55,1,10,30,1
20153395,,0,2,1,"New York, NY, United States",Queens,40.7181,-73.98167,Apartment,Private room,2,1,1,1,Real Bed,120,1,0,2,1
20153703,,0,1,1,"New York, NY, United States",Queens,40.82086,-73.95119,Apartment,Private room,2,1,1,1,Real Bed,60,1,0,3,1
20155864,1,0,1,1,"Queens, NY, United States",Queens,40.59425,-73.79506,House,Entire home/apt,6,1,2,2,Real Bed,150,2,135,2,1
20156079,,0,1,0,"Brooklyn, NY, United States",Manhattan,40.713,-73.94381,Apartment,Entire home/apt,4,1,2,2,Real Bed,150,1,0,1,1
20156382,1,0,1,0,"Brooklyn, NY, United States",Manhattan,40.63831,-73.94572,Apartment,Private room,2,1,1,1,Real Bed,89,1,85,1,1
20164612,0.4,0,3,1,"New York, NY, United States",Brooklyn,40.80012,-73.96896,Apartment,Private room,2,1,1,1,Real Bed,76,1,9,7,1
20164634,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.68841,-73.97283,Apartment,Entire home/apt,2,1,1,1,Real Bed,110,2,70,2,1
20164923,,0,1,0,"Brooklyn, NY, United States",Manhattan,40.68878,-73.96156,Loft,Private room,2,1,1,1,Real Bed,60,1,5,5,1
20165918,1,0,0,0,"Queens, NY, United States",Brooklyn,40.76279,-73.87429,Apartment,Private room,1,1,1,1,Real Bed,40,1,20,1,1
20165947,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.70503,-73.93699,Apartment,Private room,2,1,1,1,Real Bed,50,1,0,7,1
20166644,1,1,1,1,"New York, NY, United States",Brooklyn,40.72427,-73.99387,Apartment,Entire home/apt,2,1,1,1,Real Bed,200,1,0,1,1
20167264,,0,2,1,"New York, NY, United States",Brooklyn,40.81145,-73.95067,Apartment,Entire home/apt,3,1,1,1,Real Bed,65,1,20,3,1
20167609,,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.71272,-73.96378,Apartment,Private room,2,1,1,1,Real Bed,68,1,0,1,1
20167736,,0,2,1,"New York, NY, United States",Brooklyn,40.7534,-73.97186,Serviced apartment,Entire home/apt,4,1.5,2,1,Real Bed,199,1,0,3,1
20167771,,0,1,0,"Queens, NY, United States",Brooklyn,40.7466,-73.88812,Apartment,Private room,1,1,1,1,Real Bed,80,1,20,2,1
20169817,,0,1,0,"Queens, NY, United States",Brooklyn,40.71062,-73.80145,Apartment,Private room,2,1,1,1,Real Bed,50,2,20,1,1
20173894,1,0,2,1,"Brooklyn, NY, United States",Brooklyn,40.68201,-73.99535,Apartment,Entire home/apt,3,1,1,1,Real Bed,120,2,0,3,1
20174127,0.8,0,1,0,"New York, NY, United States",Manhattan,40.77553,-73.9539,Apartment,Private room,4,1,1,3,Real Bed,154,4,15,4,1
20174221,,0,1,1,"New York, NY, United States",Brooklyn,40.77841,-73.97968,Apartment,Entire home/apt,3,1,1,1,Real Bed,175,1,0,7,1
20174551,,0,1,0,"New York, NY, United States",Manhattan,40.812,-73.94189,Apartment,Entire home/apt,4,1,2,2,Real Bed,80,1,0,5,1
20175518,,0,1,1,"Brooklyn , NY, United States",Manhattan,40.63907,-73.97399,Apartment,Entire home/apt,5,1,1,1,Real Bed,150,1,0,2,1
20175580,0.93,0,1,1,"New York, NY, United States",Brooklyn,40.75747,-73.99039,Apartment,Private room,2,1,1,1,Real Bed,174,1,0,3,1
20175751,,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.70575,-73.92193,Apartment,Private room,1,1,4,1,Real Bed,40,1,10,1,1
20176191,,0,2,1,"New York, NY, United States",Brooklyn,40.79938,-73.97057,Apartment,Private room,2,1,1,1,Real Bed,100,1,30,5,1
20183579,0.9,1,2,0,"Queens, NY, United States",Brooklyn,40.69765,-73.8114,Apartment,Entire home/apt,2,1,1,1,Real Bed,63,1,25,3,1
20183695,,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.67714,-73.96437,Apartment,Entire home/apt,3,1,1,3,Real Bed,130,1,0,2,1
20184562,,0,1,0,"New York, NY, United States",Manhattan,40.72698,-73.98649,Apartment,Entire home/apt,3,1,1,2,Real Bed,154,1,0,3,1
20185442,,0,1,0,"Brooklyn, NY, United States",Manhattan,40.62707,-74.02817,Apartment,Shared room,1,1,1,1,Pull-out Sofa,225,4,0,3,1
20186021,0.9,0,2,0,"Brooklyn, NY, United States",Brooklyn,40.68252,-73.90651,House,Private room,1,2,1,1,Real Bed,60,1,30,3,1
20186030,,0,2,0,"Queens, NY, United States",Brooklyn,40.74082,-73.91874,Apartment,Private room,1,1,1,1,Real Bed,60,1,20,4,1
20186673,,0,1,0,"New York, NY, United States",Manhattan,40.77987,-73.94804,Apartment,Entire home/apt,4,1,2,2,Real Bed,180,1,0,1,1
20186834,0.8,1,3,1,"Brooklyn, NY, United States",Manhattan,40.68249,-73.95683,Apartment,Private room,5,1,2,3,Real Bed,150,5,30,2,1
20186887,,0,1,0,"Brooklyn, NY, United States",Queens,40.68674,-74.00073,Apartment,Entire home/apt,4,1,1,1,Real Bed,169,1,0,1,1
20188527,,0,1,1,"New York, NY, United States",Staten Island,40.77614,-73.91324,Apartment,Private room,2,1,1,1,Real Bed,75,1,0,2,1
20188787,,0,1,0,"Brooklyn, NY, United States",Queens,40.67015,-73.95662,Apartment,Entire home/apt,2,1,1,1,Real Bed,89,1,0,2,1
20188905,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.66563,-73.98669,Apartment,Entire home/apt,4,1,1,1,Real Bed,150,1,0,2,1
20189290,1,1,5,1,"Brooklyn, NY, United States",Manhattan,40.679,-73.91078,Apartment,Entire home/apt,2,1,1,2,Real Bed,68,1,25,30,1
20189718,0.43,0,4,1,"New York, NY, United States",Brooklyn,40.76149,-73.97536,Apartment,Entire home/apt,5,1,2,3,Real Bed,200,1,0,30,1
